LA,LS,HR,Predicted,Z,Model_Season,Predict_Season
"(15,20]","(90,95]",0,0.6781188771739234,-0.8234797369540573,2017,2021
"(15,20]","(95,100]",2,6.338319884489984,-1.7231952731131313,2017,2021
"(15,20]","(100,105]",15,66.71742696312175,-6.33165532686647,2017,2021
"(15,20]","(105,110]",127,248.01901920868187,-7.68442074963216,2017,2021
"(15,20]","(110,115]",79,124.64364199304461,-4.0883232357388,2017,2021
"(20,25]","(90,95]",3,14.793517703022905,-3.0662505238415565,2017,2021
"(20,25]","(95,100]",81,155.14183628179978,-5.9524927388912605,2017,2021
"(20,25]","(100,105]",501,784.8949262364623,-10.13332262716903,2017,2021
"(20,25]","(105,110]",683,843.5134224833366,-5.526693193971014,2017,2021
"(20,25]","(110,115]",211,211.06341283937408,-0.004364864049308104,2017,2021
"(25,30]","(90,95]",37,72.4339966938798,-4.163407458055156,2017,2021
"(25,30]","(95,100]",327,468.4069365635932,-6.533697973243248,2017,2021
"(25,30]","(100,105]",910,1079.234720274258,-5.151474015795495,2017,2021
"(25,30]","(105,110]",680,703.7370719997934,-0.8947916696551621,2017,2021
"(25,30]","(110,115]",144,142.37166208179227,0.13646860702647784,2017,2021
"(30,35]","(90,95]",62,73.70580655265786,-1.3634853979897483,2017,2021
"(30,35]","(95,100]",263,391.2416195531762,-6.48345453991998,2017,2021
"(30,35]","(100,105]",618,717.4613128009066,-3.713256443191581,2017,2021
"(30,35]","(105,110]",408,409.19073419183206,-0.05886429257657117,2017,2021
"(30,35]","(110,115]",71,71.74637508916442,-0.08811648288527871,2017,2021
"(35,40]","(90,95]",22,31.837195161898475,-1.7434274824592688,2017,2021
"(35,40]","(95,100]",106,143.84344140117784,-3.155335843504001,2017,2021
"(35,40]","(100,105]",238,292.62691726923634,-3.193372322119143,2017,2021
"(35,40]","(105,110]",142,164.2879282280196,-1.7388690360802153,2017,2021
"(35,40]","(110,115]",21,19.38628439267878,0.36650483612849366,2017,2021
"(40,45]","(90,95]",1,4.5836178558186615,-1.673853676588951,2017,2021
"(40,45]","(95,100]",26,27.406538696084567,-0.26867334964605605,2017,2021
"(40,45]","(100,105]",49,55.81377372165909,-0.9120465677530862,2017,2021
"(40,45]","(105,110]",25,25.304319835057882,-0.06049687280583764,2017,2021
"(40,45]","(110,115]",5,3.0802496522324283,1.0938349514502477,2017,2021
"(15,20]","(90,95]",1,0.671316085945189,0.40115750645756076,2017,2022
"(15,20]","(95,100]",2,6.203427297613366,-1.6876706273156055,2017,2022
"(15,20]","(100,105]",13,67.70556820577788,-6.648433660916163,2017,2022
"(15,20]","(105,110]",93,234.85815516052867,-9.256599740904628,2017,2022
"(15,20]","(110,115]",49,100.89577224986837,-5.166488827969705,2017,2022
"(20,25]","(90,95]",1,16.321134703719935,-3.7924141326469805,2017,2022
"(20,25]","(95,100]",72,166.18270614479374,-7.305976171666547,2017,2022
"(20,25]","(100,105]",405,761.6418265580851,-12.922807720217145,2017,2022
"(20,25]","(105,110]",632,792.677431497199,-5.706983724201368,2017,2022
"(20,25]","(110,115]",184,192.57307258568687,-0.6177869368578482,2017,2022
"(25,30]","(90,95]",35,74.01208655007702,-4.534692629377264,2017,2022
"(25,30]","(95,100]",274,505.01567193379265,-10.279902966506555,2017,2022
"(25,30]","(100,105]",860,1125.389458382707,-7.91101570617291,2017,2022
"(25,30]","(105,110]",640,654.9167025942542,-0.5828808640368148,2017,2022
"(25,30]","(110,115]",94,92.94985223512924,0.10892462175577573,2017,2022
"(30,35]","(90,95]",43,78.07015334687428,-3.9691284022399644,2017,2022
"(30,35]","(95,100]",254,392.0121710516425,-6.970559076135334,2017,2022
"(30,35]","(100,105]",582,750.1382633956724,-6.138975471784221,2017,2022
"(30,35]","(105,110]",338,368.1870205137986,-1.5732075161599477,2017,2022
"(30,35]","(110,115]",61,64.73648958704507,-0.4643967839627805,2017,2022
"(35,40]","(90,95]",17,34.61285798430399,-2.993719478531571,2017,2022
"(35,40]","(95,100]",125,156.10191745667169,-2.4893332819241416,2017,2022
"(35,40]","(100,105]",190,257.79536536673413,-4.222429945636785,2017,2022
"(35,40]","(105,110]",118,141.57653985953786,-1.9814559436764692,2017,2022
"(35,40]","(110,115]",14,13.943427720609348,0.015150218719233393,2017,2022
"(40,45]","(90,95]",0,4.890025983106246,-2.2113403137251955,2017,2022
"(40,45]","(95,100]",11,28.257804159605566,-3.246506904703474,2017,2022
"(40,45]","(100,105]",43,49.231500128523535,-0.8881188208639006,2017,2022
"(40,45]","(105,110]",29,28.66839114210356,0.06193333437626351,2017,2022
"(40,45]","(110,115]",2,3.8470854966682637,-0.9417184501624352,2017,2022
"(15,20]","(90,95]",0,0.5813631893400891,-0.7624717629788589,2017,2023
"(15,20]","(95,100]",1,6.313444226192132,-2.1146716944758426,2017,2023
"(15,20]","(100,105]",30,75.19273217579914,-5.211715079385737,2017,2023
"(15,20]","(105,110]",98,254.64599633210622,-9.81636895241053,2017,2023
"(15,20]","(110,115]",83,125.46112438725459,-3.790852639534547,2017,2023
"(20,25]","(90,95]",4,15.701070311768376,-2.9529830885684967,2017,2023
"(20,25]","(95,100]",76,161.5298724122513,-6.729633286748886,2017,2023
"(20,25]","(100,105]",494,813.7654613075855,-11.209388621729726,2017,2023
"(20,25]","(105,110]",705,874.3133484984031,-5.7260830718941245,2017,2023
"(20,25]","(110,115]",203,205.27568571664733,-0.15883402003803918,2017,2023
"(25,30]","(90,95]",35,78.80329740915232,-4.934402922521826,2017,2023
"(25,30]","(95,100]",344,505.9071740576772,-7.198312117191957,2017,2023
"(25,30]","(100,105]",946,1154.7845418503719,-6.143952650143236,2017,2023
"(25,30]","(105,110]",709,730.3886130673891,-0.7914174594315757,2017,2023
"(25,30]","(110,115]",118,116.64915948638823,0.1250729145783831,2017,2023
"(30,35]","(90,95]",57,88.59081478330648,-3.356344099965306,2017,2023
"(30,35]","(95,100]",264,390.2175744599739,-6.389493276604513,2017,2023
"(30,35]","(100,105]",632,788.0397247817691,-5.558544928451886,2017,2023
"(30,35]","(105,110]",388,411.8174450539441,-1.173661347407048,2017,2023
"(30,35]","(110,115]",53,54.07993952679255,-0.14685249800393171,2017,2023
"(35,40]","(90,95]",18,30.324101511944356,-2.238006254903769,2017,2023
"(35,40]","(95,100]",106,159.9476389817832,-4.265633374220606,2017,2023
"(35,40]","(100,105]",200,277.15852124306826,-4.634680257890264,2017,2023
"(35,40]","(105,110]",138,159.26699289926927,-1.6851679701318754,2017,2023
"(35,40]","(110,115]",20,22.39291748662294,-0.5056760483236133,2017,2023
"(40,45]","(90,95]",3,5.328753992696673,-1.0088132482552656,2017,2023
"(40,45]","(95,100]",21,28.186514740691592,-1.3536227079931513,2017,2023
"(40,45]","(100,105]",28,53.554210860007075,-3.4919310676076956,2017,2023
"(40,45]","(105,110]",37,34.95473422432205,0.3459367882349681,2017,2023
"(40,45]","(110,115]",3,2.8624305333970392,0.0813119872878316,2017,2023
"(15,20]","(90,95]",2,1.0263055675359893,0.9611348933337648,2018,2019
"(15,20]","(95,100]",5,5.718272971594545,-0.3003703652915223,2018,2019
"(15,20]","(100,105]",59,46.22247427374526,1.8794040973225807,2018,2019
"(15,20]","(105,110]",190,152.97402464205692,2.993626822166179,2018,2019
"(15,20]","(110,115]",102,88.45648657385254,1.4400132886628723,2018,2019
"(20,25]","(90,95]",12,12.850399994528534,-0.2372274418444805,2018,2019
"(20,25]","(95,100]",177,117.60568476086145,5.4768484310113825,2018,2019
"(20,25]","(100,105]",752,623.835597947445,5.131358281794414,2018,2019
"(20,25]","(105,110]",712,662.3584026023354,1.9288534092748102,2018,2019
"(20,25]","(110,115]",201,193.58044615447514,0.5332698714675957,2018,2019
"(25,30]","(90,95]",77,63.58966167454554,1.6816920747486814,2018,2019
"(25,30]","(95,100]",465,402.1654600280951,3.133257266952048,2018,2019
"(25,30]","(100,105]",1170,1017.7512780653292,4.772355938727823,2018,2019
"(25,30]","(105,110]",577,553.7118518487954,0.9896760158908223,2018,2019
"(25,30]","(110,115]",125,122.4888507299798,0.22689464666438974,2018,2019
"(30,35]","(90,95]",99,78.95137995122585,2.256340416773195,2018,2019
"(30,35]","(95,100]",357,334.84435115308685,1.210773716899096,2018,2019
"(30,35]","(100,105]",658,596.0814034897111,2.536111347767546,2018,2019
"(30,35]","(105,110]",338,335.1065464101857,0.15806112357724805,2018,2019
"(30,35]","(110,115]",51,50.661747849176606,0.047522631629976525,2018,2019
"(35,40]","(90,95]",37,22.422647683874253,3.078471970526124,2018,2019
"(35,40]","(95,100]",126,110.35648737389307,1.4891393600028529,2018,2019
"(35,40]","(100,105]",235,208.77618437128157,1.8149113006473374,2018,2019
"(35,40]","(105,110]",99,110.8933670126135,-1.12941105862006,2018,2019
"(35,40]","(110,115]",11,11.16957647233256,-0.05073962387563732,2018,2019
"(40,45]","(90,95]",4,3.7137499783092154,0.1485385558158723,2018,2019
"(40,45]","(95,100]",24,18.99874024914599,1.1474057146849754,2018,2019
"(40,45]","(100,105]",44,30.72992507234397,2.3938262465443736,2018,2019
"(40,45]","(105,110]",18,21.732912037573637,-0.8007349692855723,2018,2019
"(40,45]","(110,115]",4,3.170847792636406,0.4656360146856161,2018,2019
"(15,20]","(90,95]",0,0.38242862502880265,-0.6184081379063529,2018,2020
"(15,20]","(95,100]",1,1.8093822955630114,-0.601711805177021,2018,2020
"(15,20]","(100,105]",6,16.048156977944554,-2.5082673749869526,2018,2020
"(15,20]","(105,110]",46,49.295793077273466,-0.46941288687024413,2018,2020
"(15,20]","(110,115]",23,29.533524427226148,-1.2022364210780632,2018,2020
"(20,25]","(90,95]",3,4.0393057843764275,-0.5171183852974445,2018,2020
"(20,25]","(95,100]",42,46.08918538904615,-0.6023338692787882,2018,2020
"(20,25]","(100,105]",194,235.55877768095104,-2.7077784006023737,2018,2020
"(20,25]","(105,110]",239,244.6273551778387,-0.3597922606127083,2018,2020
"(20,25]","(110,115]",52,54.892911354722045,-0.390460398845142,2018,2020
"(25,30]","(90,95]",18,22.247786973546177,-0.9005738248244403,2018,2020
"(25,30]","(95,100]",164,137.54317156044718,2.255891791322255,2018,2020
"(25,30]","(100,105]",403,367.5321325521712,1.8500668417341692,2018,2020
"(25,30]","(105,110]",238,226.6237170789317,0.7556970117159396,2018,2020
"(25,30]","(110,115]",39,38.162036223855765,0.135646775803914,2018,2020
"(30,35]","(90,95]",32,28.945763736434078,0.5676885343546694,2018,2020
"(30,35]","(95,100]",147,122.8552176381339,2.1783441427696775,2018,2020
"(30,35]","(100,105]",235,218.7955965092533,1.0955034763709184,2018,2020
"(30,35]","(105,110]",132,125.12056055611959,0.6150192529709717,2018,2020
"(30,35]","(110,115]",19,18.608173515606982,0.09083263521343196,2018,2020
"(35,40]","(90,95]",12,9.120588217746871,0.9534377720179766,2018,2020
"(35,40]","(95,100]",60,42.109504438689164,2.75697168199537,2018,2020
"(35,40]","(100,105]",75,76.31118908086856,-0.15009672402190538,2018,2020
"(35,40]","(105,110]",51,45.0018147580731,0.8941386336284745,2018,2020
"(35,40]","(110,115]",5,4.704570644361501,0.13620518802375062,2018,2020
"(40,45]","(90,95]",1,1.2931164111521625,-0.2577634423013749,2018,2020
"(40,45]","(95,100]",13,7.658938859323934,1.9299375148981173,2018,2020
"(40,45]","(100,105]",17,13.907193747446943,0.8293406678941715,2018,2020
"(40,45]","(105,110]",15,10.559062304102047,1.366664785022213,2018,2020
"(15,20]","(90,95]",0,0.9970042070952195,-0.9985009800171553,2018,2021
"(15,20]","(95,100]",2,5.399766498560396,-1.4630581912767602,2018,2021
"(15,20]","(100,105]",15,43.37956267026974,-4.30886724693969,2018,2021
"(15,20]","(105,110]",127,166.8443745820641,-3.0846879016905855,2018,2021
"(15,20]","(110,115]",79,99.71795128015569,-2.0747230589353234,2018,2021
"(20,25]","(90,95]",3,11.566239946245453,-2.5188026194608777,2018,2021
"(20,25]","(95,100]",81,108.96041671462814,-2.678608619230747,2018,2021
"(20,25]","(100,105]",501,614.3276016831855,-4.572310169527566,2018,2021
"(20,25]","(105,110]",683,748.0071552264349,-2.376885631010321,2018,2021
"(20,25]","(110,115]",211,202.86629906681617,0.5710619798495624,2018,2021
"(25,30]","(90,95]",37,59.97291179096937,-2.966459868982657,2018,2021
"(25,30]","(95,100]",327,373.51651378372895,-2.4068679009119762,2018,2021
"(25,30]","(100,105]",910,954.348855778356,-1.435584764860851,2018,2021
"(25,30]","(105,110]",680,680.0503145826938,-0.0019294047887580517,2018,2021
"(25,30]","(110,115]",144,141.08903296092126,0.24507028710014614,2018,2021
"(30,35]","(90,95]",62,67.11017443981251,-0.6237945003861977,2018,2021
"(30,35]","(95,100]",263,330.8818809227124,-3.7317915299172304,2018,2021
"(30,35]","(100,105]",618,617.301004867258,0.02813362275598341,2018,2021
"(30,35]","(105,110]",408,390.55534029278806,0.8827164333143519,2018,2021
"(30,35]","(110,115]",71,71.21709495690196,-0.025725131760231775,2018,2021
"(35,40]","(90,95]",22,25.17741491892549,-0.6332400315050816,2018,2021
"(35,40]","(95,100]",106,105.54214814865676,0.04456685727149979,2018,2021
"(35,40]","(100,105]",238,222.95800025333725,1.0073816757695768,2018,2021
"(35,40]","(105,110]",142,149.29187635948475,-0.5967895473522348,2018,2021
"(35,40]","(110,115]",21,19.452613617437123,0.350840555787555,2018,2021
"(40,45]","(90,95]",1,3.3335108422996127,-1.2780824962980117,2018,2021
"(40,45]","(95,100]",26,19.266691544961677,1.5339985102653408,2018,2021
"(40,45]","(100,105]",49,44.60380719319609,0.6582498463357305,2018,2021
"(40,45]","(105,110]",25,27.047514879672143,-0.39369815754145115,2018,2021
"(40,45]","(110,115]",5,3.8207761363598483,0.6032821325748489,2018,2021
"(15,20]","(90,95]",1,0.9874267304468597,0.012653066380456728,2018,2022
"(15,20]","(95,100]",2,5.296942632475918,-1.432513606320628,2018,2022
"(15,20]","(100,105]",13,44.0623984346462,-4.679515815597204,2018,2022
"(15,20]","(105,110]",93,156.90887235281883,-5.10196416626833,2018,2022
"(15,20]","(110,115]",49,78.90626864043317,-3.366715952324156,2018,2022
"(20,25]","(90,95]",1,12.72295432364,-3.2865715298457743,2018,2022
"(20,25]","(95,100]",72,116.8568576719812,-4.149557100015236,2018,2022
"(20,25]","(100,105]",405,595.4560520192144,-7.804946324843945,2018,2022
"(20,25]","(105,110]",632,700.4682806262508,-2.5869925919219607,2018,2022
"(20,25]","(110,115]",184,184.8530481848635,-0.06274227400172556,2018,2022
"(25,30]","(90,95]",35,61.22435605412245,-3.3515269795634453,2018,2022
"(25,30]","(95,100]",274,402.8181601472513,-6.418337811812359,2018,2022
"(25,30]","(100,105]",860,994.4747643713988,-4.264262276869193,2018,2022
"(25,30]","(105,110]",640,632.2681593407344,0.30749088013289383,2018,2022
"(25,30]","(110,115]",94,92.10373211612774,0.19758823209394252,2018,2022
"(30,35]","(90,95]",43,71.12819323293317,-3.3351928290349004,2018,2022
"(30,35]","(95,100]",254,331.7032749025585,-4.266428221152609,2018,2022
"(30,35]","(100,105]",582,644.8287606004415,-2.474208490187369,2018,2022
"(30,35]","(105,110]",338,350.0773325657964,-0.6454892735552343,2018,2022
"(30,35]","(110,115]",61,64.25697720974281,-0.4063072519714683,2018,2022
"(35,40]","(90,95]",17,27.31053746346276,-1.9729504630147328,2018,2022
"(35,40]","(95,100]",125,114.82534253387198,0.9495130163840715,2018,2022
"(35,40]","(100,105]",190,195.0866534954884,-0.3641819146926756,2018,2022
"(35,40]","(105,110]",118,128.86276887872538,-0.9569225964330007,2018,2022
"(35,40]","(110,115]",14,13.945151604615058,0.01468764971733542,2018,2022
"(40,45]","(90,95]",0,3.5460881959462083,-1.8831059970023483,2018,2022
"(40,45]","(95,100]",11,19.84760862758498,-1.9859660028583854,2018,2022
"(40,45]","(100,105]",43,39.765121457798244,0.5129875469468699,2018,2022
"(40,45]","(105,110]",29,29.311970210493463,-0.05762230417230128,2018,2022
"(40,45]","(110,115]",2,4.7251522326362405,-1.2536689376047796,2018,2022
"(15,20]","(90,95]",0,0.8748739121915644,-0.9353469474967909,2018,2023
"(15,20]","(95,100]",1,5.375931970729057,-1.887311905690919,2018,2023
"(15,20]","(100,105]",30,48.83894229840272,-2.695711373536473,2018,2023
"(15,20]","(105,110]",98,169.4329995279089,-5.487820367448113,2018,2023
"(15,20]","(110,115]",83,99.93071012887613,-1.693657881246909,2018,2023
"(20,25]","(90,95]",4,12.235010956706233,-2.3543010701632228,2018,2023
"(20,25]","(95,100]",76,113.5195608941562,-3.521457049381447,2018,2023
"(20,25]","(100,105]",494,636.5969717929495,-5.651685917267669,2018,2023
"(20,25]","(105,110]",705,774.9905961804328,-2.514151686559325,2018,2023
"(20,25]","(110,115]",203,196.55748577069693,0.4595265327103246,2018,2023
"(25,30]","(90,95]",35,65.11674102626587,-3.7321719634943222,2018,2023
"(25,30]","(95,100]",344,402.4714611126711,-2.914582823494808,2018,2023
"(25,30]","(100,105]",946,1021.3367308674794,-2.357340378360999,2018,2023
"(25,30]","(105,110]",709,705.6674011533906,0.12545356641168215,2018,2023
"(25,30]","(110,115]",118,115.56813757622345,0.2262142426250441,2018,2023
"(30,35]","(90,95]",57,80.73633146753362,-2.641673211519672,2018,2023
"(30,35]","(95,100]",264,330.0151740596801,-3.6339321826382225,2018,2023
"(30,35]","(100,105]",632,677.794911042122,-1.7590090255007353,2018,2023
"(30,35]","(105,110]",388,392.4261691307867,-0.22343387862181133,2018,2023
"(30,35]","(110,115]",53,53.69066042124055,-0.09425734360881594,2018,2023
"(35,40]","(90,95]",18,23.79136129203709,-1.1873288294376818,2018,2023
"(35,40]","(95,100]",106,117.48280965628419,-1.059402524929567,2018,2023
"(35,40]","(100,105]",200,210.5762729418232,-0.7288328396255809,2018,2023
"(35,40]","(105,110]",138,145.3951789282154,-0.6133010146650607,2018,2023
"(35,40]","(110,115]",20,22.423966638417284,-0.5118826609876623,2018,2023
"(40,45]","(90,95]",3,3.8631846804008902,-0.4391683045700609,2018,2023
"(40,45]","(95,100]",21,19.733681626217173,0.2850616861978816,2018,2023
"(40,45]","(100,105]",28,42.54486365699382,-2.229903588585375,2018,2023
"(40,45]","(105,110]",37,36.01549965395477,0.16404807969031626,2018,2023
"(40,45]","(110,115]",3,3.2338041434679834,-0.13001556477731804,2018,2023
"(15,20]","(90,95]",0,0.2312054198615516,-0.48083824708684686,2019,2020
"(15,20]","(95,100]",1,2.077716772232904,-0.7476726061918972,2019,2020
"(15,20]","(100,105]",6,20.06146000567098,-3.1394180274504873,2019,2020
"(15,20]","(105,110]",46,58.87451093009462,-1.6779039021482556,2019,2020
"(15,20]","(110,115]",23,32.331176314778254,-1.6410644691172447,2019,2020
"(20,25]","(90,95]",3,4.187000115751198,-0.5800952039341365,2019,2020
"(20,25]","(95,100]",42,62.40729240916595,-2.5832576073169715,2019,2020
"(20,25]","(100,105]",194,286.1129265799356,-5.445676530122224,2019,2020
"(20,25]","(105,110]",239,267.9578343720617,-1.7690204368859501,2019,2020
"(20,25]","(110,115]",52,57.02649014587773,-0.6656202320604062,2019,2020
"(25,30]","(90,95]",18,24.095539399686672,-1.2417775853135615,2019,2020
"(25,30]","(95,100]",164,169.6161462278152,-0.4312258741421231,2019,2020
"(25,30]","(100,105]",403,414.57482768645514,-0.5684772247675922,2019,2020
"(25,30]","(105,110]",238,234.13091368866617,0.25285936214616817,2019,2020
"(25,30]","(110,115]",39,38.60871170768286,0.06297297318892495,2019,2020
"(30,35]","(90,95]",32,31.823423902516264,0.03130101800079299,2019,2020
"(30,35]","(95,100]",147,136.8324425826209,0.8692047556708431,2019,2020
"(30,35]","(100,105]",235,238.63846322726826,-0.23553083308450884,2019,2020
"(30,35]","(105,110]",132,128.48847069101328,0.3097877337498534,2019,2020
"(30,35]","(110,115]",19,18.728602842324964,0.06271228208664335,2019,2020
"(35,40]","(90,95]",12,12.05809443192239,-0.016729970260903473,2019,2020
"(35,40]","(95,100]",60,51.52795474493845,1.18023044822354,2019,2020
"(35,40]","(100,105]",75,83.78481769339268,-0.9597322500774486,2019,2020
"(35,40]","(105,110]",51,45.74810779075445,0.7764781444097824,2019,2020
"(35,40]","(110,115]",5,4.721613797567854,0.128115736051478,2019,2020
"(40,45]","(90,95]",1,1.4709335069488536,-0.3882961380327324,2019,2020
"(40,45]","(95,100]",13,10.884788946775268,0.6411264598328619,2019,2020
"(40,45]","(100,105]",17,16.704528232703403,0.07229343862522337,2019,2020
"(40,45]","(105,110]",15,10.793490622855892,1.2803859565708755,2019,2020
"(15,20]","(90,95]",0,0.6056701254919262,-0.7782481130667304,2019,2021
